group,biological_replicate,name,major_axis,minor_axis,convex_area,gyration_radius,eigenvalues_ratio,eigenentropy,perimeter,convex_perimeter,aspect_ratio,form_ratio,rectangularity,circularity,convex_circularity,convexity,solidity,fiber_length,fiber_width,curl,major_axis_norm_area,minor_axis_norm_area,elastic_energy_norm_area,bending_energy_norm_area,nucleus_radius,locs_density,locs_number,elastic_energy,bending_energy,periphery_loc_density,interior_loc_density,periphery_cluster_density,interior_cluster_density,model_lad_thickness,periphery_to_interior_loc_density_ratio,periphery_to_interior_dbscan_cluster_density_ratio,log_voronoi_density_40,log_voronoi_density_70,reduced_log_voronoi_density_40,reduced_log_voronoi_density_70,log_interior_dbscan_cluster_radius_mean,log_interior_dbscan_cluster_radius_std,log_interior_dbscan_cluster_radius_skewness,log_interior_dbscan_cluster_gyration_radius_mean,log_interior_dbscan_cluster_gyration_radius_std,log_interior_dbscan_cluster_gyration_radius_skewness,log_interior_dbscan_cluster_density_mean,log_interior_dbscan_cluster_density_std,log_interior_dbscan_cluster_density_skewness,log_interior_dbscan_cluster_n_locs_mean,log_interior_dbscan_cluster_n_locs_std,log_interior_dbscan_cluster_spacing_mean,log_interior_dbscan_cluster_spacing_std,log_interior_dbscan_cluster_spacing_skewness,log_periphery_dbscan_cluster_radius_mean,log_periphery_dbscan_cluster_radius_std,log_periphery_dbscan_cluster_radius_skewness,log_periphery_dbscan_cluster_gyration_radius_mean,log_periphery_dbscan_cluster_gyration_radius_std,log_periphery_dbscan_cluster_gyration_radius_skewness,log_periphery_dbscan_cluster_density_mean,log_periphery_dbscan_cluster_density_std,log_periphery_dbscan_cluster_density_skewness,log_periphery_dbscan_cluster_n_locs_mean,log_periphery_dbscan_cluster_n_locs_std,log_model_lad_segment_length_mean,log_model_lad_segment_length_std,log_model_lad_segment_length_skewness,log_model_lad_segment_thickness_mean,log_model_lad_segment_thickness_std,log_model_lad_segment_thickness_skewness,log_voronoi_density_mean,log_voronoi_density_std,log_voronoi_density_skewness,log_border_curvature_mean,log_border_curvature_std,log_border_curvature_skewness,reduced_log_voronoi_density_mean,interior_dbscan_cluster_n_locs,interior_dbscan_cluster_n_clusters,periphery_dbscan_cluster_n_locs,periphery_dbscan_cluster_n_clusters,radial_loc_density_ring_01,radial_loc_density_ring_02,radial_loc_density_ring_03,radial_loc_density_ring_04,radial_loc_density_ring_05,radial_loc_density_ring_06,radial_loc_density_ring_07,radial_loc_density_ring_08,radial_loc_density_ring_09,radial_loc_density_ring_10,radial_dbscan_cluster_density_ring_01,radial_dbscan_cluster_density_ring_02,radial_dbscan_cluster_density_ring_03,radial_dbscan_cluster_density_ring_04,radial_dbscan_cluster_density_ring_05,radial_dbscan_cluster_density_ring_06,radial_dbscan_cluster_density_ring_07,radial_dbscan_cluster_density_ring_08,radial_dbscan_cluster_density_ring_09,radial_dbscan_cluster_density_ring_10,radial_loc_density_ring_gradient_major_axis,radial_loc_density_ring_gradient_minor_axis,radial_dbscan_cluster_density_ring_gradient_major_axis,radial_dbscan_cluster_density_ring_gradient_minor_axis,voronoi_cluster_018nm^2_log_radius_mean,voronoi_cluster_018nm^2_log_radius_std,voronoi_cluster_018nm^2_log_radius_skewness,voronoi_cluster_018nm^2_log_density_mean,voronoi_cluster_018nm^2_log_density_std,voronoi_cluster_018nm^2_log_density_skewness,voronoi_cluster_018nm^2_log_gyration_radius_mean,voronoi_cluster_018nm^2_log_gyration_radius_std,voronoi_cluster_018nm^2_log_gyration_radius_skewness,voronoi_cluster_032nm^2_log_radius_mean,voronoi_cluster_032nm^2_log_radius_std,voronoi_cluster_032nm^2_log_radius_skewness,voronoi_cluster_032nm^2_log_density_mean,voronoi_cluster_032nm^2_log_density_std,voronoi_cluster_032nm^2_log_density_skewness,voronoi_cluster_032nm^2_log_gyration_radius_mean,voronoi_cluster_032nm^2_log_gyration_radius_std,voronoi_cluster_032nm^2_log_gyration_radius_skewness,voronoi_cluster_056nm^2_log_radius_mean,voronoi_cluster_056nm^2_log_radius_std,voronoi_cluster_056nm^2_log_radius_skewness,voronoi_cluster_056nm^2_log_density_mean,voronoi_cluster_056nm^2_log_density_std,voronoi_cluster_056nm^2_log_density_skewness,voronoi_cluster_056nm^2_log_gyration_radius_mean,voronoi_cluster_056nm^2_log_gyration_radius_std,voronoi_cluster_056nm^2_log_gyration_radius_skewness,voronoi_cluster_100nm^2_log_radius_mean,voronoi_cluster_100nm^2_log_radius_std,voronoi_cluster_100nm^2_log_radius_skewness,voronoi_cluster_100nm^2_log_density_mean,voronoi_cluster_100nm^2_log_density_std,voronoi_cluster_100nm^2_log_density_skewness,voronoi_cluster_100nm^2_log_gyration_radius_mean,voronoi_cluster_100nm^2_log_gyration_radius_std,voronoi_cluster_100nm^2_log_gyration_radius_skewness,voronoi_cluster_018nm^2_clusters_per_nucleus_area,voronoi_cluster_032nm^2_clusters_per_nucleus_area,voronoi_cluster_056nm^2_clusters_per_nucleus_area,voronoi_cluster_100nm^2_clusters_per_nucleus_area
CtrlhFb,20201118,10,19727.95148,12778.44693,194521062.2,6127.495398,2.009074085,0.635815148,53550.61712,52186.39123,1.543845789,0.5149955,0.795073634,0.878310997,0.897556849,0.974524553,1.030387981,17992.31251,11139.8779,1.096465586,9.84E-05,6.38E-05,0.011140462,0.000257414,7987.461392,0.007027445,1408526,2232906.91,51594.13951,0.00755206,0.006825949,9.48E-06,7.78E-06,99.9232754,1.106375009,1.218560479,-1.988159133,-1.589594805,0.166341743,0.564906071,1.560072957,0.246397735,0.801007592,1.468228071,0.25098809,0.762191895,-1.57639497,0.200727263,0.312892056,2.040900817,0.423926788,2.471030438,0.122341181,0.279230719,1.589541526,0.297696361,0.715161888,1.513768255,0.316288091,0.751075698,-1.611720583,0.23716694,0.64206924,2.064512341,0.488814188,3.000210166,0.112162856,2.771962939,1.358267273,0.951504422,-0.392571141,-1.857489077,0.510487158,0.024312141,-3.676305291,0.518190325,-0.776516134,0.297011799,985353,1501,132384,152,0.008451812,0.006916404,0.005657067,0.006219049,0.006861801,0.00670928,0.007492027,0.006459755,0.007775971,0.007807345,9.09E-06,5.56E-06,5.76E-06,5.92E-06,7.46E-06,6.20E-06,8.94E-06,8.45E-06,9.86E-06,6.11E-06,-3.84E-08,-5.92E-08,8.07E-11,1.25E-10,0.805513869,0.183276977,1.353086059,-1.052863434,0.068735835,0.669183382,0.69134603,0.240795834,0.530872422,0.964965039,0.212759333,1.290706007,-1.292014914,0.073816065,0.685989799,0.852633295,0.265378555,0.647382934,1.122804809,0.240253696,1.293919852,-1.52619332,0.084095957,0.710004851,1.009237862,0.288975954,0.76198802,1.273876386,0.268363001,1.388665597,-1.758302507,0.098118595,0.816814147,1.15844156,0.316513591,0.986436566,2.70E-05,4.30E-05,4.87E-05,4.10E-05
CtrlhFb,20201118,11,18428.45434,14662.25698,203197740.4,6221.017747,1.464998797,0.67524749,52185.67027,51567.06217,1.256863412,0.612319721,0.769602254,0.959540702,0.96024921,0.988146016,1.023380635,19189.67577,10836.48495,0.96033172,8.86E-05,7.05E-05,0.011108669,0.000398911,8135.853096,0.013097869,2723684,2310032.583,82952.95164,0.017657947,0.011346421,6.59E-06,1.10E-05,548.9178881,1.556257041,0.5996178,-1.795195181,-1.487243905,0.089477993,0.397429269,1.630675971,0.267662952,1.075633306,1.553145077,0.274006294,1.023300704,-1.71115493,0.188435084,0.515780177,2.047346884,0.460373574,2.427745836,0.118566185,0.182322668,1.857402981,0.477091098,1.047595932,1.792342906,0.53224113,1.267825964,-1.722083828,0.171591153,0.718418386,2.489872007,0.893354279,2.995777289,0.107543401,-0.098461836,2.705651413,0.185740912,0.339252086,-1.690526196,0.409927343,0.097826303,-3.750603205,0.577987487,-1.007645895,0.194146978,1635153,1936,1375833,94,0.011369509,0.00880672,0.010057737,0.010190324,0.010973949,0.011123234,0.010607842,0.012813818,0.013870337,0.017737254,9.42E-06,8.64E-06,1.21E-05,1.41E-05,1.26E-05,1.11E-05,1.08E-05,9.42E-06,9.15E-06,2.41E-06,1.31E-07,1.64E-07,3.44E-11,4.32E-11,0.779933102,0.161590861,1.594025926,-1.061894237,0.064903766,0.712290782,0.66730569,0.227698385,0.595005312,0.938927988,0.196225942,1.60776657,-1.304658343,0.066636191,0.654679984,0.831714589,0.258623982,0.797704194,1.096600656,0.232308754,1.725969995,-1.545377219,0.069801954,0.576954261,0.9918879,0.291846009,1.048473923,1.22509767,0.246016272,1.939765216,-1.785096468,0.077941809,0.659925176,1.111172974,0.306013013,1.201114849,6.42E-05,0.000115682,0.000102905,4.58E-05
CtrlhFb,20201118,12,21224.41681,9904.182859,162815666.8,6116.151377,3.436920273,0.533635319,52083.53232,50744.03838,2.142975056,0.365051243,0.782295707,0.761788419,0.794577023,0.974281815,1.010018133,15278.45264,10763.31352,1.389173191,0.000129066,6.02E-05,0.010134093,0.000160645,7234.986835,0.005358396,881171,1666518.962,26417.48761,0.007008045,0.004724794,7.80E-06,4.04E-06,90.06406402,1.483248808,1.931006006,-2.129739887,-1.7756971,0.141238585,0.495281372,1.518587023,0.190411232,0.818749256,1.436506378,0.197767718,0.775141354,-1.636219362,0.204993964,0.285959973,1.898104556,0.307171973,2.568672621,0.151060345,0.237927611,1.566969192,0.240102627,0.67547906,1.485868514,0.247739308,0.792224551,-1.607850721,0.212449826,0.40037034,2.023237535,0.398559422,2.999333343,0.077844436,0.067181979,1.691558628,0.645569215,-1.535101971,-2.0078396,0.483608974,0.205817452,-3.429598386,0.533073773,-1.109791244,0.263138872,226650,662,97176,174,0.005586953,0.004204146,0.005440011,0.004774107,0.004349446,0.004335362,0.0052698,0.004777579,0.005167062,0.00737156,4.24E-06,3.03E-06,4.48E-06,3.55E-06,3.63E-06,3.58E-06,4.94E-06,3.67E-06,4.31E-06,3.98E-06,-2.00E-08,-4.29E-08,1.46E-11,3.13E-11,0.773202968,0.169462268,1.865415179,-1.057081641,0.073637246,1.204990072,0.650687597,0.222160249,0.684162233,0.925528522,0.172836187,1.307573593,-1.299697744,0.071415776,1.074070838,0.811245743,0.228583287,0.371780457,1.080097858,0.198212868,1.220936956,-1.539333957,0.075987763,0.948254655,0.965728128,0.253311455,0.530909076,1.252648789,0.235296491,1.242515047,-1.771750566,0.081122765,0.639771766,1.141573249,0.289706314,0.753290071,8.53E-06,2.37E-05,4.41E-05,4.59E-05
CtrlhFb,20201118,13,19796.20693,16004.20862,227442901.9,6503.089361,1.340682111,0.68251732,55360.45182,54398.48618,1.236937571,0.599937691,0.74208547,0.964008202,0.965847641,0.982623595,1.033707647,20440.16904,11502.32498,0.968495265,8.42E-05,6.81E-05,0.012525527,0.000244383,8650.876699,0.006002651,1411280,2944869.952,57456.773,0.007972089,0.005246223,1.10E-05,5.86E-06,137.5061341,1.519586329,1.869052788,-2.070343383,-1.718768784,0.1545584,0.506133,1.541640418,0.199708544,0.761617884,1.465670048,0.204883555,0.694035623,-1.656576825,0.195754438,0.430249062,1.923853885,0.321004181,2.481218928,0.145788569,0.354301769,1.56406739,0.227270017,0.917809018,1.497106192,0.233913075,0.9482679,-1.642416218,0.191630045,0.52611193,1.982868434,0.38501864,3.026395737,0.085189365,-0.279346276,1.88392866,0.805781383,-3.024913132,-1.95966742,0.474537419,0.049603077,-3.910089818,0.567811108,-0.777704187,0.265234363,540951,1470,127419,241,0.003744295,0.006146452,0.005788647,0.004768279,0.004515453,0.003966679,0.004844481,0.006441484,0.007905408,0.005494324,3.62E-06,7.77E-06,7.56E-06,5.34E-06,5.31E-06,3.25E-06,4.95E-06,7.69E-06,1.01E-05,2.79E-06,3.50E-08,4.33E-08,7.64E-12,9.45E-12,0.767071727,0.151044609,1.530915521,-1.058391463,0.068784295,1.109298229,0.64693322,0.21763012,0.342925478,0.925385991,0.174313944,1.269458444,-1.302106877,0.069244481,0.931818656,0.81233235,0.232969739,0.405368531,1.095126069,0.211026672,1.15361135,-1.538741463,0.073551068,0.779654364,0.984531136,0.267763594,0.549587841,1.264169871,0.252572451,1.286285807,-1.769850781,0.082783972,0.573970335,1.154776755,0.306796497,0.85527264,1.27E-05,3.37E-05,5.18E-05,4.55E-05
CtrlhFb,20201118,14,14807.14729,9303.446781,104710023.2,4970.448865,2.124726136,0.626890596,39464.86399,38430.57464,1.591576503,0.496543215,0.790286513,0.878392234,0.8909316,0.973792147,1.039708486,13261.16542,8209.527312,1.116579639,0.00013601,8.55E-05,0.010837815,0.000432637,5886.741778,0.006624744,721222,1179890.19,47100.24516,0.009762621,0.005419539,1.16E-05,5.44E-06,119.8764811,1.801374752,2.135198282,-2.019544459,-1.678743426,0.160025341,0.500826375,1.570838612,0.222510655,0.873781496,1.499304864,0.226874458,0.793825877,-1.690533814,0.196016214,0.514730861,1.948293283,0.361865839,2.500619004,0.138801169,0.607473246,1.699076593,0.262421748,0.497347683,1.614914876,0.27080314,0.498761013,-1.703490124,0.177416303,0.64494191,2.191812935,0.463185395,2.873073716,0.104146121,0.729149018,1.740684612,0.831742592,-1.325349588,-1.914540485,0.466188639,-0.023259131,-3.601370355,0.571610949,-1.474982275,0.265029315,278904,636,130107,143,0.001224646,0.002892014,0.003237688,0.00254568,0.002999742,0.005079993,0.006331546,0.007562677,0.008635973,0.010381548,0,2.77E-06,2.22E-06,1.85E-06,2.26E-06,4.79E-06,7.04E-06,8.07E-06,8.75E-06,6.37E-06,4.75E-07,7.56E-07,6.05E-10,9.62E-10,0.768829322,0.153976344,1.647698181,-1.064512146,0.067493393,1.035586419,0.650294827,0.21515532,0.49810186,0.924050891,0.178283261,1.39618899,-1.303987786,0.068404397,0.823317144,0.813255263,0.238298596,0.522984805,1.093029387,0.219336047,1.361052718,-1.543610779,0.071450989,0.750513769,0.986154937,0.276228549,0.728404371,1.24924006,0.252239543,1.553820496,-1.774975968,0.080854459,0.606002311,1.134981306,0.309123954,1.025225268,1.55E-05,4.08E-05,5.81E-05,4.48E-05
CtrlhFb,20201118,15,21394.99128,13195.22673,228463205.6,7009.977293,2.077477123,0.630538256,58272.48206,57034.87875,1.621418996,0.505073854,0.818936341,0.855582602,0.882561717,0.978761788,1.011958839,18923.02867,12217.67215,1.130632503,9.25E-05,5.71E-05,0.011673333,0.000223129,8578.564499,0.005063583,1170677,2698820.406,51586.29905,0.006392815,0.004553048,7.39E-06,4.30E-06,90.9996802,1.404073697,1.71642296,-2.155269018,-1.790423717,0.143303471,0.508148772,1.510530275,0.178922001,0.656005796,1.430038315,0.181911543,0.536561926,-1.629947953,0.193579398,0.206468566,1.888262469,0.293021345,2.560520018,0.159106407,0.144098855,1.560613477,0.228028737,0.733797002,1.471381902,0.229000379,0.604699868,-1.627483544,0.210485053,0.414490654,1.990893283,0.393419514,3.037821675,0.123254743,0.131507413,1.532021773,0.845968473,-0.908120788,-2.030769558,0.486394238,0.144069533,-3.876822879,0.562250322,-0.389805129,0.267802931,316596,1006,101952,187,0.004131655,0.003858647,0.003238575,0.003061614,0.003892923,0.005052935,0.00470457,0.005119235,0.005521466,0.008011459,3.16E-06,2.41E-06,2.98E-06,2.00E-06,3.11E-06,4.92E-06,4.16E-06,5.02E-06,5.84E-06,5.46E-06,8.48E-08,1.37E-07,1.40E-10,2.27E-10,0.775006212,0.162133877,1.895660323,-1.05856626,0.070340769,1.055189477,0.660736115,0.21636612,0.635028621,0.918961966,0.171812313,1.407333592,-1.301934357,0.0694007,1.050760117,0.802620013,0.228764465,0.395277247,1.086914047,0.200035993,1.136149294,-1.539528543,0.073402778,0.89660962,0.975712816,0.252322633,0.454940036,1.255596671,0.232945746,1.113175286,-1.770482145,0.082465114,0.671619839,1.144309529,0.284220718,0.647861854,7.88E-06,2.25E-05,3.94E-05,4.38E-05
CtrlhFb,20201118,16,19302.49733,11223.86476,165838778.3,5821.2741,2.427112884,0.603747355,49469.3566,48643.59132,1.7197728,0.462747477,0.795820524,0.885336566,0.880733857,0.98330754,1.039644766,16778.95341,10275.57642,1.150399364,0.000111955,6.51E-05,0.011778446,0.000491482,7408.164108,0.008185558,1411300,2030762.145,84738.09736,0.009344562,0.007740404,1.05E-05,8.18E-06,144.3264639,1.207244805,1.280083813,-1.987777265,-1.672560457,0.100742006,0.415958814,1.598325062,0.221406796,0.807895165,1.522535078,0.224507174,0.7750929,-1.71625003,0.188962164,0.567804911,1.977549967,0.366175405,2.464798402,0.11643479,0.258152975,1.628066611,0.269744938,0.876915383,1.563043629,0.275217651,0.895513073,-1.714451833,0.199186915,0.657242501,2.038831261,0.455486603,2.96903728,0.113656999,1.467265256,1.976588336,0.47333476,-1.907505629,-1.88013679,0.423952797,0.109619451,-3.759062958,0.4893865,-0.642820489,0.208382481,625131,1317,164037,203,0.005897549,0.008165672,0.006300828,0.005247219,0.006657312,0.008225635,0.008337671,0.008289402,0.009537612,0.009764262,9.40E-06,8.62E-06,5.29E-06,5.29E-06,6.66E-06,9.46E-06,8.82E-06,9.01E-06,9.26E-06,5.47E-06,1.34E-07,2.30E-07,6.54E-11,1.12E-10,0.765774501,0.155560403,1.682624761,-1.061295601,0.065768533,0.590933076,0.648109909,0.218626873,0.536755647,0.918441741,0.174509976,1.457681779,-1.30627622,0.066894916,0.639900145,0.807131128,0.236285387,0.546724984,1.086621703,0.21296955,1.402539147,-1.546804585,0.069328448,0.587117609,0.97933264,0.271763853,0.731316566,1.249427596,0.258405934,1.621268758,-1.783152125,0.076880942,0.619535712,1.143387444,0.315449795,1.078119283,1.78E-05,5.05E-05,7.69E-05,5.53E-05
CtrlhFb,20201118,17,18442.26711,10177.80175,139969077.7,5273.623044,2.402960935,0.605573297,45995.70018,45229.65187,1.812008877,0.428674509,0.776762015,0.866027474,0.859796108,0.983345219,1.04165565,15183.25719,9602.654997,1.214644979,0.000126491,6.98E-05,0.015225264,0.000373923,6812.44801,0.010023095,1461363,2219837.073,54517.87874,0.010272005,0.009927492,1.03E-05,1.14E-05,163.7017161,1.03470291,0.904660271,-1.905321015,-1.596587851,0.096749599,0.405482763,1.632135914,0.245939795,0.824366837,1.553923424,0.248761252,0.794906235,-1.725849802,0.179374243,0.564185825,2.035571898,0.423243415,2.42879834,0.105259466,0.172672911,1.718186595,0.296778684,0.662056229,1.641878093,0.301752268,0.680544117,-1.729719944,0.178464976,0.884165096,2.20380312,0.540290096,2.937159644,0.116426801,1.01893823,1.645065815,1.05476956,-1.181377677,-1.801415632,0.415411635,0.121589378,-3.848618051,0.56142497,-1.243786904,0.200654981,930777,1476,193500,145,0.008242403,0.006233412,0.007190311,0.009792971,0.009804298,0.009868795,0.011020326,0.010681185,0.010774254,0.009284391,5.43E-06,5.88E-06,8.68E-06,9.98E-06,1.27E-05,1.21E-05,1.22E-05,1.20E-05,1.11E-05,4.78E-06,2.77E-07,5.02E-07,5.13E-10,9.29E-10,0.766903628,0.151305176,1.561228668,-1.062289009,0.067491962,0.92671034,0.649863643,0.217890419,0.459071472,0.928361545,0.181841476,1.454152737,-1.307612517,0.065458147,0.746570409,0.818826589,0.244337896,0.586881836,1.103335348,0.232275592,1.45010834,-1.545574713,0.068677252,0.616410682,0.999605932,0.290636875,0.818011124,1.247546058,0.273539392,1.826653472,-1.781325693,0.078322957,0.56814357,1.137637357,0.331190676,1.281683221,3.08E-05,7.76E-05,9.03E-05,5.19E-05
CtrlhFb,20201118,18,20000.88471,14269.13193,212390403,6223.220781,2.010995852,0.635667064,54815.41551,53413.59055,1.401688961,0.552416378,0.774315939,0.924207317,0.935494432,0.974426447,1.040471216,19464.97268,11353.01367,1.027532123,9.05E-05,6.46E-05,0.013140117,0.000209145,8387.017386,0.007420005,1639718,2903783.295,46218.16645,0.007231876,0.007492262,9.02E-06,8.59E-06,77.86686465,0.965246022,1.050177092,-2.017822413,-1.680929058,0.113975608,0.450868963,1.573364851,0.226068023,0.799054542,1.495540536,0.230135152,0.729698639,-1.668706861,0.193885055,0.440643819,1.975172713,0.367607606,2.459416349,0.121587331,0.166443829,1.55016285,0.235871926,0.914255669,1.47447205,0.242364998,0.922334209,-1.652155846,0.202279644,0.363541517,1.945319727,0.375088149,3.016480944,0.108194435,0.135820571,1.379387326,0.834891199,-0.570238023,-1.906350719,0.441394329,0.047436845,-3.752724261,0.533820375,-0.878359716,0.225447301,836196,1763,71829,161,0.006120039,0.006589369,0.006174734,0.006882606,0.00706222,0.007254309,0.007557373,0.008070795,0.008297058,0.006467129,5.80E-06,7.14E-06,7.05E-06,7.14E-06,7.53E-06,8.35E-06,8.51E-06,9.58E-06,1.09E-05,3.92E-06,1.14E-07,1.60E-07,1.96E-10,2.75E-10,0.771618997,0.149534653,1.399753197,-1.061433717,0.066582589,0.716679295,0.654675295,0.211186388,0.420770566,0.93093442,0.178305342,1.2743719,-1.302930771,0.067355763,0.610011657,0.81838974,0.238922925,0.489737665,1.095489042,0.217434219,1.312754134,-1.54093381,0.072452749,0.582661174,0.986262065,0.274040601,0.689948415,1.258857157,0.260402013,1.452668284,-1.774326549,0.081860157,0.610310923,1.148238769,0.315582169,0.951240214,1.81E-05,4.57E-05,6.47E-05,5.14E-05
CtrlhFb,20201118,19,14464.92757,9389.072595,100590574.8,4267.222991,1.998592598,0.636622557,38032.71872,37125.87766,1.540613029,0.507014512,0.781113163,0.921611823,0.917093669,0.976156292,1.054619086,13467.88412,7876.867601,1.074031187,0.000136353,8.85E-05,0.015527802,0.000767291,5811.008651,0.009466819,1004285,1647262.846,81397.8751,0.008577301,0.009808467,1.26E-05,1.24E-05,69.35557409,0.874479198,1.015103618,-1.923575106,-1.60182844,0.101764724,0.42351139,1.601773729,0.235080061,0.840626683,1.523983923,0.240399263,0.794746217,-1.677126404,0.184650645,0.372755479,2.023570927,0.403396033,2.412378245,0.103267671,0.228746795,1.576490157,0.25271953,0.257173697,1.494538661,0.266477431,0.347607001,-1.62372455,0.219901288,0.645442078,2.026405638,0.373677277,2.846503262,0.128199482,2.430731904,1.324132948,0.78294086,-0.614799962,-1.814766607,0.42764953,0.095573305,-3.610161421,0.502619,-1.074201797,0.210573223,695892,1209,53709,110,0.008205935,0.006780311,0.00922181,0.01016156,0.009550518,0.010128747,0.009937786,0.010487747,0.00993667,0.007522547,7.50E-06,5.94E-06,1.39E-05,1.41E-05,1.21E-05,1.07E-05,1.32E-05,1.30E-05,1.43E-05,5.43E-06,2.44E-07,3.76E-07,4.57E-10,7.03E-10,0.777511824,0.159103273,1.455782092,-1.059718759,0.067334614,0.90458606,0.658782747,0.220739805,0.467033404,0.937460071,0.189085467,1.284677324,-1.301984446,0.06936905,0.783067537,0.826378235,0.247171114,0.524782482,1.111944575,0.232402827,1.281109828,-1.539543395,0.072963443,0.683091842,1.00595851,0.287371584,0.741316703,1.27386415,0.27852469,1.509348458,-1.771515131,0.082654469,0.601510029,1.163463172,0.334091085,1.058064825,3.08E-05,7.02E-05,8.53E-05,5.21E-05
CtrlhFb,20201118,20,20291.11988,13085.2509,196961055.3,6106.917265,2.415189213,0.604648173,54122.01643,52807.54566,1.550686343,0.500093323,0.775487886,0.883334139,0.887561101,0.975712827,1.045400556,18308.4383,11246.355,1.10829332,9.85E-05,6.36E-05,0.014030897,0.0002318,8095.741045,0.004639394,955266,2889006.617,47728.42991,0.004796114,0.0045792,5.67E-06,4.44E-06,47.80420735,1.047369276,1.278132678,-2.222934938,-1.830128033,0.113384347,0.506191252,1.42926754,0.185229968,0.732118793,1.342029202,0.194815481,0.606622853,-1.495534772,0.227009153,0.297318597,1.860150181,0.282071909,2.575415678,0.151178069,0.044581397,1.423384775,0.183721524,0.487759467,1.327225846,0.180392861,0.483369903,-1.450865066,0.204461279,0.090392433,1.893054356,0.319551284,3.00122066,0.17111628,-3.935031333,1.113638874,0.827006675,-0.210880908,-2.069730443,0.510018313,0.392633014,-3.815219656,0.555487863,-0.710696786,0.266588842,255771,861,42378,123,0.004448664,0.003922452,0.003999434,0.004327204,0.004284556,0.004345564,0.004791053,0.005212566,0.004627983,0.004530084,3.36E-06,2.08E-06,2.78E-06,4.04E-06,4.05E-06,3.84E-06,4.91E-06,5.79E-06,4.46E-06,2.95E-06,5.49E-08,8.51E-08,1.76E-10,2.73E-10,0.796494096,0.170199959,1.468209979,-1.048528186,0.079608709,1.709141362,0.67730643,0.215690477,0.476764425,0.932782677,0.172729178,1.184043323,-1.287720815,0.08105859,1.330929446,0.80978942,0.21873435,0.352911277,1.085837462,0.186788806,0.94246627,-1.519902254,0.086977143,1.119781599,0.962796433,0.231773724,0.338822423,1.241935546,0.208572675,0.988309941,-1.749052384,0.096670285,0.901607006,1.116455374,0.257161546,0.549046621,8.35E-06,2.01E-05,3.56E-05,4.58E-05
CtrlhFb,20201118,21,22920.27803,13860.98323,242686234.5,7171.516439,2.254703757,0.616880699,59643.54792,58469.26301,1.653582408,0.476486476,0.787909654,0.88424633,0.892071712,0.980311619,1.031442918,20200.73077,12391.4823,1.134626182,9.16E-05,5.54E-05,0.010191287,0.000106011,8926.274425,0.005829636,1459257,2551052.435,26536.41111,0.008059071,0.004973348,1.11E-05,5.58E-06,182.5809184,1.620451968,1.982347694,-2.10648877,-1.733106289,0.129095304,0.502477785,1.481774126,0.189754622,0.702818855,1.398836161,0.198460396,0.636506751,-1.577068323,0.20605078,0.246396848,1.883629801,0.297148698,2.50759964,0.139047036,0.084959344,1.588580527,0.245410724,0.403002322,1.517586648,0.247865094,0.331155377,-1.620203376,0.200396568,0.567561546,2.054107551,0.416942898,3.057479207,0.084532495,1.309470304,2.212105073,0.220256486,-0.897707674,-1.972841618,0.491053722,0.220966361,-3.760813079,0.547697943,-0.921732309,0.262742456,459999,1417,216099,362,0.002545296,0.004625965,0.004133872,0.003888222,0.003777444,0.004730372,0.005254384,0.00595917,0.007164535,0.008157629,8.02E-07,5.88E-06,4.25E-06,3.44E-06,3.92E-06,5.03E-06,6.66E-06,7.13E-06,7.45E-06,4.91E-06,1.31E-07,2.16E-07,2.32E-10,3.84E-10,0.789921111,0.169476862,1.449797498,-1.053547518,0.071875086,1.046626977,0.671411089,0.222276749,0.491370425,0.93939099,0.180754696,1.19386489,-1.294554412,0.074481096,0.946993778,0.823875285,0.230991766,0.38071329,1.099185927,0.206259518,1.091346849,-1.530265992,0.079544363,0.823104565,0.983450558,0.256851701,0.503532948,1.261048314,0.24021444,1.195465742,-1.760774141,0.089113991,0.707343434,1.145193476,0.292795331,0.771228635,1.31E-05,3.01E-05,4.74E-05,4.71E-05
