group,biological_replicate,name,major_axis,minor_axis,convex_area,gyration_radius,eigenvalues_ratio,eigenentropy,perimeter,convex_perimeter,aspect_ratio,form_ratio,rectangularity,circularity,convex_circularity,convexity,solidity,fiber_length,fiber_width,curl,major_axis_norm_area,minor_axis_norm_area,elastic_energy_norm_area,bending_energy_norm_area,nucleus_radius,locs_density,locs_number,elastic_energy,bending_energy,periphery_loc_density,interior_loc_density,periphery_cluster_density,interior_cluster_density,model_lad_thickness,periphery_to_interior_loc_density_ratio,periphery_to_interior_dbscan_cluster_density_ratio,log_voronoi_density_40,log_voronoi_density_70,reduced_log_voronoi_density_40,reduced_log_voronoi_density_70,log_interior_dbscan_cluster_radius_mean,log_interior_dbscan_cluster_radius_std,log_interior_dbscan_cluster_radius_skewness,log_interior_dbscan_cluster_gyration_radius_mean,log_interior_dbscan_cluster_gyration_radius_std,log_interior_dbscan_cluster_gyration_radius_skewness,log_interior_dbscan_cluster_density_mean,log_interior_dbscan_cluster_density_std,log_interior_dbscan_cluster_density_skewness,log_interior_dbscan_cluster_n_locs_mean,log_interior_dbscan_cluster_n_locs_std,log_interior_dbscan_cluster_spacing_mean,log_interior_dbscan_cluster_spacing_std,log_interior_dbscan_cluster_spacing_skewness,log_periphery_dbscan_cluster_radius_mean,log_periphery_dbscan_cluster_radius_std,log_periphery_dbscan_cluster_radius_skewness,log_periphery_dbscan_cluster_gyration_radius_mean,log_periphery_dbscan_cluster_gyration_radius_std,log_periphery_dbscan_cluster_gyration_radius_skewness,log_periphery_dbscan_cluster_density_mean,log_periphery_dbscan_cluster_density_std,log_periphery_dbscan_cluster_density_skewness,log_periphery_dbscan_cluster_n_locs_mean,log_periphery_dbscan_cluster_n_locs_std,log_model_lad_segment_length_mean,log_model_lad_segment_length_std,log_model_lad_segment_length_skewness,log_model_lad_segment_thickness_mean,log_model_lad_segment_thickness_std,log_model_lad_segment_thickness_skewness,log_voronoi_density_mean,log_voronoi_density_std,log_voronoi_density_skewness,log_border_curvature_mean,log_border_curvature_std,log_border_curvature_skewness,reduced_log_voronoi_density_mean,interior_dbscan_cluster_n_locs,interior_dbscan_cluster_n_clusters,periphery_dbscan_cluster_n_locs,periphery_dbscan_cluster_n_clusters,radial_loc_density_ring_01,radial_loc_density_ring_02,radial_loc_density_ring_03,radial_loc_density_ring_04,radial_loc_density_ring_05,radial_loc_density_ring_06,radial_loc_density_ring_07,radial_loc_density_ring_08,radial_loc_density_ring_09,radial_loc_density_ring_10,radial_dbscan_cluster_density_ring_01,radial_dbscan_cluster_density_ring_02,radial_dbscan_cluster_density_ring_03,radial_dbscan_cluster_density_ring_04,radial_dbscan_cluster_density_ring_05,radial_dbscan_cluster_density_ring_06,radial_dbscan_cluster_density_ring_07,radial_dbscan_cluster_density_ring_08,radial_dbscan_cluster_density_ring_09,radial_dbscan_cluster_density_ring_10,radial_loc_density_ring_gradient_major_axis,radial_loc_density_ring_gradient_minor_axis,radial_dbscan_cluster_density_ring_gradient_major_axis,radial_dbscan_cluster_density_ring_gradient_minor_axis,voronoi_cluster_018nm^2_log_radius_mean,voronoi_cluster_018nm^2_log_radius_std,voronoi_cluster_018nm^2_log_radius_skewness,voronoi_cluster_018nm^2_log_density_mean,voronoi_cluster_018nm^2_log_density_std,voronoi_cluster_018nm^2_log_density_skewness,voronoi_cluster_018nm^2_log_gyration_radius_mean,voronoi_cluster_018nm^2_log_gyration_radius_std,voronoi_cluster_018nm^2_log_gyration_radius_skewness,voronoi_cluster_032nm^2_log_radius_mean,voronoi_cluster_032nm^2_log_radius_std,voronoi_cluster_032nm^2_log_radius_skewness,voronoi_cluster_032nm^2_log_density_mean,voronoi_cluster_032nm^2_log_density_std,voronoi_cluster_032nm^2_log_density_skewness,voronoi_cluster_032nm^2_log_gyration_radius_mean,voronoi_cluster_032nm^2_log_gyration_radius_std,voronoi_cluster_032nm^2_log_gyration_radius_skewness,voronoi_cluster_056nm^2_log_radius_mean,voronoi_cluster_056nm^2_log_radius_std,voronoi_cluster_056nm^2_log_radius_skewness,voronoi_cluster_056nm^2_log_density_mean,voronoi_cluster_056nm^2_log_density_std,voronoi_cluster_056nm^2_log_density_skewness,voronoi_cluster_056nm^2_log_gyration_radius_mean,voronoi_cluster_056nm^2_log_gyration_radius_std,voronoi_cluster_056nm^2_log_gyration_radius_skewness,voronoi_cluster_100nm^2_log_radius_mean,voronoi_cluster_100nm^2_log_radius_std,voronoi_cluster_100nm^2_log_radius_skewness,voronoi_cluster_100nm^2_log_density_mean,voronoi_cluster_100nm^2_log_density_std,voronoi_cluster_100nm^2_log_density_skewness,voronoi_cluster_100nm^2_log_gyration_radius_mean,voronoi_cluster_100nm^2_log_gyration_radius_std,voronoi_cluster_100nm^2_log_gyration_radius_skewness,voronoi_cluster_018nm^2_clusters_per_nucleus_area,voronoi_cluster_032nm^2_clusters_per_nucleus_area,voronoi_cluster_056nm^2_clusters_per_nucleus_area,voronoi_cluster_100nm^2_clusters_per_nucleus_area
HK24h,3,13,19599.3013,14388.62227,187517262.6,5821.595832,1.798189494,0.651892271,53388.46972,51263.49202,1.362138843,0.483913994,0.659158048,0.81952891,0.896674347,0.960197816,0.991306847,16129.49098,11524.6753,1.215122122,0.000105437,7.74E-05,0.012082339,0.00018047,7692.185409,0.005216256,969635,2245951.557,33547.09593,0.005116502,0.00525457,6.15E-06,9.59E-06,69.31920846,0.973724069,0.640793744,-2.1629726,-1.748190815,0.123737035,0.53851882,1.440708155,0.166935215,0.605226034,1.351015158,0.179877777,0.696316365,-1.502061521,0.190939881,0.108082733,1.876504661,0.264577707,2.455633865,0.113112963,0.187326674,1.429648793,0.164764938,0.948286536,1.344201628,0.178430953,0.761716312,-1.486723297,0.19188061,-0.412262395,1.869724163,0.256575084,3.006148127,0.096537901,0.886867379,1.590598009,0.658317937,-1.409915435,-2.006355904,0.51782253,0.266638068,-3.88420059,0.609169141,-0.695383186,0.280353731,463725,1605,49593,178,0.005078837,0.005581648,0.005607444,0.00521938,0.005230989,0.005247859,0.004465328,0.004644019,0.003697297,0.002948268,6.32E-06,1.04E-05,1.13E-05,9.80E-06,9.93E-06,8.46E-06,7.36E-06,8.01E-06,6.00E-06,3.26E-06,-5.15E-08,-7.02E-08,-6.21E-11,-8.45E-11,0.803156401,0.166999726,1.091590622,-1.047203611,0.07273283,0.964643672,0.683254458,0.219410121,0.19784472,0.963530767,0.183841789,0.763897499,-1.279522374,0.078436973,0.805916558,0.843149211,0.227376071,0.09146938,1.12202456,0.197527215,0.6320077,-1.509926514,0.08905475,0.778351737,1.000521322,0.236072972,0.139553526,1.282311973,0.219888608,0.64874892,-1.732585418,0.102997866,0.64093236,1.156707163,0.261677409,0.38246342,1.45E-05,2.78E-05,4.23E-05,4.84E-05
HK24h,3,14,22602.81595,17142.25821,293437709.9,7049.959605,1.385320345,0.680042542,63130.51565,62100.66344,1.318543664,0.587135947,0.774164382,0.945790524,0.956166027,0.983686935,1.022228166,22914.87376,13090.2005,0.986381866,7.54E-05,5.71E-05,0.008941833,0.000129776,9771.403502,0.005725421,1717399,2682194.699,38927.55093,0.00559614,0.005775076,6.01E-06,1.08E-05,117.4917534,0.969015869,0.55871322,-2.155860132,-1.755084591,0.088750841,0.489526382,1.452184123,0.157036324,0.451098579,1.359117087,0.168952933,0.56246358,-1.522165419,0.185606346,0.218720145,1.8793527,0.254970379,2.442630243,0.10913858,0.134393413,1.491038133,0.201503999,0.745804856,1.409136491,0.216442083,0.703222183,-1.535753881,0.206449781,0.588521958,1.943472258,0.325260522,3.081433686,0.088402175,0.110453867,1.801667945,0.670957125,-1.572033328,-1.995701771,0.498547209,0.423416505,-3.82475097,0.556746872,-1.038518429,0.248909202,802980,2830,115968,297,0.005431579,0.006140937,0.006076047,0.005347221,0.005439685,0.005661217,0.005819186,0.005964101,0.005712018,0.005223258,9.86E-06,1.23E-05,1.04E-05,1.04E-05,9.86E-06,1.07E-05,1.06E-05,1.13E-05,1.04E-05,3.55E-06,4.46E-09,5.88E-09,8.96E-12,1.18E-11,0.801292287,0.168433857,1.078782633,-1.047092723,0.072801326,1.126767694,0.681755856,0.218850741,0.202336375,0.96303492,0.185532474,0.785524041,-1.284048177,0.077876026,0.998488454,0.845792903,0.228326254,0.123148506,1.125222031,0.202930508,0.623247678,-1.514254652,0.088277316,0.912633005,1.005223873,0.2422131,0.127442361,1.285777328,0.228170202,0.648108,-1.740505758,0.101695945,0.739741498,1.164502675,0.27035289,0.351497058,1.47E-05,2.91E-05,4.40E-05,5.03E-05
HK24h,3,15,22861.11458,11766.35775,185668545.9,6076.897219,3.219545261,0.547588218,56186.76767,54214.6701,1.942921937,0.357946437,0.695461984,0.744654144,0.793806336,0.964901032,1.007568329,17246.03674,10847.3471,1.325586564,0.000122204,6.29E-05,0.014310632,0.000228322,7716.697673,0.004232791,791844,2677143.632,42712.98599,0.003976849,0.004331094,3.79E-06,6.87E-06,37.47467398,0.918208871,0.552109699,-2.259211204,-1.818938402,0.119013402,0.559286204,1.380394086,0.159330457,0.481954733,1.292255279,0.172966699,0.52204804,-1.435084051,0.205274635,0.095844807,1.822853993,0.242042131,2.524600164,0.125113899,0.140067665,1.428318201,0.193967718,0.660866918,1.339956307,0.199546324,0.42207519,-1.452163829,0.199890988,0.335726212,1.901622446,0.298821858,3.022025549,0.110745759,0.788717813,1.061668492,0.887466054,-0.562650438,-2.084703107,0.540294975,0.354565678,-3.841616321,0.615963775,-0.505719047,0.293521499,274812,1126,40236,123,0.004741892,0.004348865,0.004467451,0.004052916,0.004246782,0.004613231,0.004364861,0.004257037,0.003236708,0.002195986,8.52E-06,6.63E-06,7.67E-06,6.15E-06,6.42E-06,8.09E-06,6.23E-06,6.41E-06,4.18E-06,1.49E-06,-1.22E-08,-2.38E-08,-6.96E-11,-1.35E-10,0.798417629,0.166329161,1.082655925,-1.037002936,0.080042831,1.124452909,0.673274867,0.213206399,0.197981227,0.947467276,0.170042819,0.857788114,-1.273299471,0.085603904,1.027973057,0.819823467,0.212048415,0.115050403,1.100923008,0.179004655,0.677495197,-1.500092796,0.095067413,0.920022563,0.970085493,0.215714911,0.160485296,1.251596001,0.195897597,0.649343291,-1.719431837,0.10806329,0.749017211,1.115134937,0.238559411,0.350746415,1.06E-05,2.18E-05,3.46E-05,4.39E-05
HK24h,3,16,22764.08239,14135.9752,245074684.7,6719.487199,2.0331891,0.633956047,59185.48694,57994.00202,1.61036519,0.490233846,0.789455521,0.911345395,0.915676688,0.97986863,1.036585517,20721.59345,12259.71688,1.098568141,8.96E-05,5.56E-05,0.009459574,0.000135645,8992.425704,0.005584444,1418677,2403118.392,34459.36298,0.005537834,0.005602346,7.08E-06,1.16E-05,111.557597,0.988484689,0.609665978,-2.136872388,-1.703789323,0.117807617,0.550890682,1.442187348,0.166597891,0.421752796,1.344488443,0.176717913,0.571280798,-1.478928416,0.190449477,0.048732659,1.902596153,0.266943911,2.42502,0.101247691,0.360507403,1.438612459,0.176847202,0.414851155,1.344314673,0.191854167,0.560200356,-1.464189483,0.204826858,0.179146781,1.910185309,0.292963067,3.045704764,0.11746604,1.293079244,1.963804826,0.297598796,-0.54540731,-1.968227634,0.532287156,0.3190709,-3.781156804,0.518948235,-0.937208722,0.286452371,797346,2630,96954,296,0.00592082,0.005843269,0.005546595,0.004827582,0.004919597,0.005625722,0.005829512,0.005998662,0.005880555,0.005497911,1.23E-05,1.32E-05,1.12E-05,9.72E-06,9.80E-06,1.18E-05,1.23E-05,1.24E-05,1.23E-05,4.77E-06,3.69E-09,5.94E-09,-6.58E-12,-1.06E-11,0.820799752,0.177977069,0.958087641,-1.042255534,0.07297129,0.939054268,0.70251754,0.225806818,0.170923968,0.980036279,0.192288332,0.675498679,-1.275882871,0.081794109,0.925946589,0.861231231,0.229895022,0.06870323,1.137195185,0.206888697,0.541956624,-1.500642286,0.095463755,0.818245272,1.011228316,0.242754767,0.099745345,1.298597275,0.228787625,0.568067546,-1.721636177,0.110938084,0.673443634,1.17042278,0.268845079,0.333469057,1.77E-05,3.14E-05,4.39E-05,4.76E-05
HK24h,3,17,22206.36675,13762.21467,232346036.2,6436.927916,2.083734532,0.630055171,59199.74995,56940.08601,1.613575089,0.475006222,0.766458206,0.839893913,0.900552206,0.96182984,1.008135822,18698.42597,12527.0631,1.187606207,9.48E-05,5.88E-05,0.009384722,0.000172047,8634.798768,0.007692452,1801852,2198243.155,40299.76556,0.007591331,0.007731291,7.98E-06,1.34E-05,158.1928433,0.981896947,0.596324038,-2.020451206,-1.640491877,0.095674927,0.475634256,1.520838391,0.196784752,0.882507625,1.428685497,0.207221007,0.928229193,-1.583564041,0.190127513,0.187613363,1.955262613,0.327067075,2.399078007,0.098508243,0.149358588,1.520420768,0.262077675,1.513046821,1.432318261,0.276133913,1.790846992,-1.544158077,0.190960214,0.203058223,1.993833332,0.446983116,3.052550361,0.079662669,-0.227998199,1.98504363,0.582397219,-1.753876508,-1.86967624,0.495340669,0.519618851,-3.654214629,0.576014108,-0.421864766,0.246449893,1175802,2785,228228,263,0.006997617,0.007117604,0.006966537,0.007065883,0.007888544,0.008272865,0.008287901,0.008188995,0.007052636,0.006609455,1.37E-05,1.17E-05,1.07E-05,1.24E-05,1.15E-05,1.36E-05,1.48E-05,1.35E-05,1.25E-05,5.85E-06,8.88E-08,1.43E-07,1.02E-10,1.64E-10,0.800963173,0.180377245,1.419084261,-1.051059414,0.071859815,1.234167403,0.68358261,0.235608768,0.478549526,0.96061752,0.199204293,1.096856865,-1.289400974,0.075975071,1.065489127,0.845301325,0.248276901,0.363538563,1.122462665,0.222080058,0.950943831,-1.523987664,0.084519688,0.865823088,1.007225573,0.267066792,0.430601037,1.287223078,0.256024193,0.980238181,-1.751856933,0.0978329,0.688514856,1.171643773,0.303506162,0.664440068,2.37E-05,4.48E-05,6.18E-05,5.56E-05
HK24h,3,18,24548.32236,14612.83089,269208474.6,7126.251733,2.166332396,0.623680624,62822.76031,61791.0304,1.679915585,0.458982834,0.771052417,0.880675498,0.886028551,0.983577132,1.027427892,21175.93639,13061.63234,1.159255577,8.88E-05,5.28E-05,0.006054681,0.000103519,9383.073169,0.005203178,1439159,1674678.059,28632.58131,0.005307568,0.005163084,5.00E-06,9.24E-06,93.73772232,1.027984098,0.541301453,-2.181271639,-1.773511148,0.102937898,0.51069839,1.440510218,0.159563564,0.58549031,1.344432429,0.169962001,0.709459387,-1.509189581,0.187051734,0.182777677,1.868980729,0.255308507,2.4674565,0.117709939,0.180387269,1.485363618,0.201825515,0.691785208,1.39670241,0.221573365,0.56367622,-1.53891245,0.231152616,0.606533456,1.928964659,0.324037744,3.079183781,0.088808494,-0.102227562,1.661705726,0.788139907,-1.652580024,-2.022347717,0.509411749,0.362418145,-3.605346209,0.563755862,-0.926047979,0.26186182,617346,2231,97182,253,0.003780457,0.004359481,0.005482462,0.005173492,0.004939728,0.005097346,0.00510722,0.005346615,0.00528899,0.00491021,7.10E-06,8.05E-06,1.06E-05,9.43E-06,7.73E-06,9.20E-06,8.71E-06,1.01E-05,8.69E-06,3.10E-06,5.65E-08,9.49E-08,7.79E-11,1.31E-10,0.80586102,0.170830391,1.10683211,-1.047621125,0.075103224,1.15848287,0.688143669,0.221758578,0.208793047,0.960277628,0.183442082,0.813028975,-1.284763052,0.078476396,1.014524579,0.841722343,0.226159545,0.111228701,1.118165515,0.197805806,0.675051948,-1.515617586,0.088497771,0.961379376,0.994874072,0.237031537,0.14054864,1.280495621,0.220450405,0.652134219,-1.739597127,0.101837626,0.765755994,1.15785407,0.259913901,0.376251324,1.22E-05,2.55E-05,4.03E-05,4.71E-05
HK24h,3,19,23260.25731,12620.87895,213685158.1,6715.28471,2.699384409,0.583572137,58442.13404,56728.89896,1.84299821,0.401966458,0.740823462,0.800159519,0.83440234,0.970684933,1.017757908,16613.54877,13090.50598,1.400077589,0.000106954,5.80E-05,0.009228753,0.000156475,8320.21379,0.008555541,1860657,2007066.996,34030.08024,0.001582234,0.008069401,1.47E-06,1.38E-05,217.6513377,0.196078264,0.10660659,-1.979064433,-1.615173048,0.091187688,0.455079074,1.558551884,0.196363545,0.772132911,1.465394817,0.202444305,0.812866291,-1.628679301,0.175291114,0.28883333,1.985574339,0.339943231,2.392138178,0.096632635,0.383028141,1.60387448,0.28063288,1.133991707,1.514720097,0.290240149,1.362688759,-1.61179525,0.180849507,0.219436668,2.093103583,0.50504824,3.046172953,0.091830652,-0.160826891,2.202902896,0.372918067,-0.747439285,-1.838431197,0.472574339,0.381100512,-3.816813036,0.606233946,-0.901039398,0.231820924,1206180,2714,379509,310,0.006767279,0.006976909,0.005849795,0.006087274,0.007753792,0.008130805,0.008488133,0.009380248,0.0091965,0.007411942,8.67E-06,1.26E-05,9.02E-06,1.05E-05,1.45E-05,1.40E-05,1.41E-05,1.50E-05,1.16E-05,6.37E-06,1.54E-07,2.84E-07,3.19E-10,5.88E-10,0.79578463,0.18343228,1.561735479,-1.053600735,0.070789829,0.998383793,0.679402623,0.239718935,0.532630909,0.956611114,0.201574726,1.192458018,-1.295196317,0.073241571,0.898326234,0.843822092,0.2521605,0.415814394,1.12248625,0.22941148,1.044014703,-1.530086328,0.080047703,0.832367089,1.011315176,0.276855901,0.50897576,1.286676088,0.271156788,1.096910405,-1.761428546,0.092092449,0.629758208,1.174682201,0.320670174,0.777135141,2.69E-05,5.25E-05,6.91E-05,5.60E-05
HK24h,3,20,29764.83837,14695.04673,327132316.3,8315.002903,3.328427224,0.540518871,71723.79475,70581.53893,2.025501444,0.3790615,0.767789615,0.820351694,0.825184508,0.984074242,1.026581148,21713.66572,15466.19872,1.370788275,8.86E-05,4.38E-05,0.008875497,0.000163835,10339.11654,0.003714564,1247454,2980639.158,55020.39352,0.003693945,0.003722483,3.66E-06,5.65E-06,79.44359231,0.992333684,0.64710556,-2.303436721,-1.841376049,0.128642292,0.590702964,1.354414098,0.160204744,0.489984794,1.261825843,0.168193944,0.427575951,-1.394708638,0.215582547,0.130619846,1.81126943,0.241137014,2.560046789,0.121259977,-0.035385835,1.36830972,0.158340991,0.67630648,1.273247098,0.172155856,0.731900952,-1.391778377,0.206944526,0.049559084,1.841990935,0.228658265,3.132865764,0.109039311,0.361878947,1.504019702,0.78329371,-0.965450487,-2.117406447,0.566718339,0.386590869,-3.965054861,0.593583819,-0.581344912,0.314672566,412119,1713,47601,193,0.004391177,0.004063791,0.003886999,0.003753719,0.003716417,0.003493306,0.003568339,0.003817272,0.003735099,0.003253499,7.86E-06,6.40E-06,5.41E-06,6.53E-06,6.21E-06,4.98E-06,4.79E-06,5.86E-06,5.29E-06,2.53E-06,-2.70E-08,-5.47E-08,-8.29E-11,-1.68E-10,0.804707463,0.168388836,1.115873822,-1.033443604,0.08053878,1.024544679,0.676284221,0.210257288,0.230703275,0.944111031,0.166534989,0.830270246,-1.266554,0.089304737,1.098169218,0.811301473,0.206516585,0.082872988,1.093268673,0.172914994,0.629818298,-1.490703771,0.100733787,0.963774348,0.955739202,0.210086803,0.095357213,1.240525675,0.185937227,0.589471092,-1.710826614,0.11319323,0.811002419,1.096013654,0.228066032,0.232765361,9.18E-06,1.90E-05,3.06E-05,4.01E-05
HK24h,3,21,21099.88908,15023.16465,242566652.5,6693.61263,1.668341323,0.661442897,57813.61281,56888.16384,1.404490303,0.563930735,0.79203525,0.943921232,0.941883364,0.983992542,1.03503495,20946.79207,11985.8431,1.007308852,8.40E-05,5.98E-05,0.010085386,0.00028682,8939.600653,0.004306097,1081110,2532086.977,72010.46059,0.004732317,0.004142393,2.96E-06,3.52E-06,58.77419765,1.142411395,0.839346389,-2.290820178,-1.91536432,0.077197765,0.452653622,1.41489178,0.153452233,0.543216132,1.335982629,0.164940373,0.358170939,-1.528540301,0.214785225,0.362328682,1.798393133,0.233058599,2.658968541,0.123719885,-0.345732902,1.419609526,0.176316172,0.614759122,1.345583725,0.186718042,0.502970901,-1.505365244,0.204103198,0.29990536,1.831003682,0.27370112,3.044743252,0.088750733,-0.40570789,1.371468081,0.77651535,-0.890488088,-2.141300463,0.472321721,0.390776641,-3.888876854,0.537525142,-0.389313476,0.22671748,198069,845,44613,167,0.003637516,0.00349961,0.003611006,0.003845122,0.003909937,0.004059196,0.004286552,0.004544271,0.00465837,0.004853644,3.21E-06,3.21E-06,2.41E-06,2.93E-06,3.17E-06,3.51E-06,3.80E-06,3.91E-06,4.47E-06,2.26E-06,5.77E-08,8.11E-08,5.60E-11,7.86E-11,0.775484764,0.159199601,1.693509415,-1.047819037,0.074552182,0.934958447,0.644661185,0.212268585,0.53501278,0.910256415,0.154453875,1.230977525,-1.29066292,0.078369947,1.026794798,0.783317836,0.206834466,0.255436236,1.065583212,0.164613301,0.890324358,-1.525671655,0.081811437,0.93247613,0.940562904,0.21192581,0.180315099,1.233178037,0.187694821,0.742670822,-1.753320402,0.090314639,0.777921848,1.108568896,0.235668299,0.288315504,5.17E-06,1.53E-05,3.23E-05,4.64E-05
HK24h,3,22,14091.47744,9105.404817,92398974.93,4275.072263,2.43102873,0.603451796,37480.4895,36064.10625,1.547594833,0.49032898,0.758830596,0.870963545,0.892743444,0.962210119,1.053740006,12462.90479,7812.343752,1.130673601,0.000144729,9.35E-05,0.016237146,0.000373179,5567.053239,0.005378511,523676,1580921.499,36334.42098,0.006571906,0.004920148,6.29E-06,7.59E-06,73.62752584,1.33571292,0.82886257,-2.127573418,-1.714026421,0.144298795,0.557845793,1.468712625,0.190449897,1.110672023,1.376734005,0.198407135,1.258758723,-1.536606825,0.187785922,0.132502013,1.897968298,0.305483056,2.492126511,0.123855924,-0.141612715,1.563243931,0.232603402,0.771740595,1.495277235,0.257458797,1.043830848,-1.597569417,0.195642512,1.002782615,2.026068319,0.424186881,2.826528866,0.154212025,2.074623179,1.532674565,0.649913969,-1.016793989,-1.98324384,0.518612251,0.16314222,-3.509623499,0.560583726,-0.873352222,0.288628373,244452,704,82905,133,0.002204948,0.004196215,0.004065361,0.004614883,0.005212578,0.004859691,0.004844459,0.005605715,0.006233966,0.005201146,1.98E-06,6.28E-06,5.95E-06,6.80E-06,7.94E-06,8.57E-06,7.63E-06,8.27E-06,8.93E-06,3.13E-06,2.22E-07,3.44E-07,4.41E-10,6.83E-10,0.792233663,0.16902566,1.372154135,-1.053324574,0.073099401,1.015758804,0.674741156,0.223250131,0.406676116,0.956920254,0.19351639,1.070203106,-1.291016575,0.075132878,1.016393939,0.840038903,0.247855196,0.336683261,1.120476097,0.215752965,0.943793029,-1.521944447,0.085105825,0.878356832,1.003420101,0.259493239,0.501494816,1.28428785,0.238055033,0.903834409,-1.746386411,0.097803747,0.697295479,1.164195048,0.28149006,0.663398238,1.48E-05,2.91E-05,3.97E-05,4.17E-05
HK24h,3,23,18685.13094,15427.10158,214661423.7,6366.688537,1.548681875,0.669791906,54042.2718,52791.12212,1.211188689,0.631451725,0.764807187,0.948582514,0.967925837,0.976848685,1.02701891,19668.96831,11208.58694,0.949980225,8.48E-05,7.00E-05,0.011076099,0.00017215,8377.053448,0.005049879,1113303,2441851.664,37952.35082,0.006902577,0.004338289,4.48E-06,6.50E-06,168.2310708,1.591082928,0.688597864,-2.168193333,-1.745160906,0.130887803,0.55392023,1.449562566,0.16105145,0.950846174,1.354531158,0.167209823,0.973473422,-1.532590356,0.190688321,0.247336727,1.863684648,0.263061718,2.531492822,0.126248347,-0.132974602,1.593251399,0.249509595,0.91396305,1.508368355,0.267043754,1.247212167,-1.603945104,0.186137786,0.270736201,2.079707567,0.449458765,3.010203511,0.103608239,0.423069296,2.088355253,0.413119602,-1.532098552,-2.000113017,0.556368962,0.611490653,-3.817351791,0.563135093,-0.522419132,0.298968119,407607,1310,228474,255,0.003342803,0.00317849,0.003565774,0.003974185,0.00401684,0.004503556,0.004647489,0.005602434,0.00510122,0.006124039,5.30E-06,4.12E-06,5.04E-06,5.93E-06,5.89E-06,6.75E-06,6.93E-06,8.22E-06,4.99E-06,3.63E-06,1.45E-07,1.76E-07,2.20E-10,2.67E-10,0.795009558,0.176942112,1.542065372,-1.050635088,0.078682273,1.872241858,0.675416516,0.230271265,0.475932935,0.951516079,0.189767998,1.177364833,-1.292827685,0.077174187,1.357599425,0.834677076,0.239083076,0.383785139,1.111579643,0.205020312,0.939315743,-1.52413401,0.083482134,1.084950891,0.993188289,0.247770307,0.390576104,1.273311353,0.224291595,0.82208045,-1.748605316,0.096424827,0.823209408,1.150208123,0.267093474,0.468245955,1.16E-05,2.36E-05,3.57E-05,4.05E-05
HK24h,3,24,25220.16973,12659.70398,225913396.1,7001.544137,3.132115296,0.553382107,61034.7617,59698.3912,1.992161095,0.368715575,0.734540824,0.791120888,0.796574855,0.978104764,1.038115103,16561.17846,14161.07611,1.522848739,0.000107538,5.40E-05,0.00942834,0.000130599,8640.100827,0.003618524,848631,2211172.984,30628.63541,0.003529294,0.003652795,3.13E-06,5.42E-06,45.94860902,0.966189947,0.577949004,-2.307207672,-1.866085952,0.135358066,0.576479786,1.390686692,0.147315745,0.465756011,1.304050731,0.158925893,0.542984366,-1.456747306,0.200279788,0.126769705,1.821775951,0.221454497,2.566541492,0.13872326,0.066054518,1.406148316,0.161889981,0.425968696,1.323347634,0.176307971,0.653414556,-1.462960351,0.189188288,0.047312638,1.846486153,0.255526656,3.062263742,0.129645041,-4.224870401,1.10853829,0.873837018,-0.301319867,-2.141871017,0.542279434,0.26061044,-3.698968522,0.551748164,-0.861303488,0.300694721,264708,1123,32532,126,0.00261204,0.002677042,0.002683423,0.003162078,0.003736347,0.004083774,0.003915146,0.003709257,0.003242097,0.002738224,1.20E-06,1.73E-06,2.79E-06,3.76E-06,5.67E-06,6.96E-06,6.53E-06,5.80E-06,3.75E-06,1.99E-06,7.70E-08,1.53E-07,2.92E-10,5.81E-10,0.795125707,0.163868819,1.0387752,-1.043545584,0.076399702,1.14742149,0.675414575,0.210882507,0.224334079,0.949420775,0.174202018,0.76436839,-1.280157951,0.082205969,1.005081249,0.828914391,0.217466924,0.098888693,1.104968953,0.182301918,0.577354849,-1.511495113,0.091870081,0.993472438,0.980193492,0.222332635,-0.000841498,1.25636443,0.197206822,0.555943323,-1.73258086,0.104562422,0.804993049,1.125853636,0.236955637,0.218487189,7.29E-06,1.57E-05,2.66E-05,3.54E-05
